source,source_value,row_count,row_share,scheme,version,mapping_kind,codes,match_type,confidence,notes,source_field,query_text,branch_codes,branch_titles,suggested_kind,suggested_codes,candidate_codes,candidate_titles,candidate_scores,retrieval_score,suggestion_source,review_status
fsq,[Dining and Drinking > Restaurant > Asian Restaurant > Noodle Restaurant],22,0.0007748115799112488,psic,rev5,,,exact,,,category,restaurants and mobile food service activities,561,Restaurants and mobile food service activities,,,561|5610|56109|56101|56103,"Restaurants and mobile food service activities || Restaurants and mobile food service activities || Restaurants and mobile food service activities, n.e.c. || Full-service restaurants activities || Activities of buffet restaurants",1.000000|1.000000|0.975297|0.355586|0.327040,1.000000,semantic:fsq:restaurant;retrieval:candidates,REVIEW_CANDIDATES
fsq,[Arts and Entertainment > Movie Theater],22,0.0007748115799112488,psic,rev5,,,exact,,,category,Arts and Entertainment Movie Theater,,,,,90|901|903|90390|9039,Arts Creation and Performing Arts Activities || Arts creation activities || Support activities to arts creation and performing arts || Other support activities to arts creation and performing arts || Other support activities to arts creation and performing arts,0.221300|0.203259|0.197850|0.193448|0.193448,0.221300,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
fsq,[Business and Professional Services > Business Center],22,0.0007748115799112488,psic,rev5,,,exact,,,category,Business and Professional Services Business Center,,,,,829|7020|70200|702|8299,Business support service activities n.e.c. || Business and other management consultancy activities || Business and other management consultancy activities || Business and other management consultancy activities || Other business support service activities n.e.c.,0.356778|0.342563|0.342563|0.342563|0.331245,0.356778,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
fsq,[Landmarks and Outdoors > Park > Playground],22,0.0007748115799112488,psic,rev5,,,exact,,,category,Landmarks and Outdoors Park Playground,,,,,494|5920|592|59200|22208,"Other land transport || Sound recording and music publishing activities || Sound recording and music publishing activities || Sound recording and music publishing activities || Manufacture of plastic builder’s ware, including plastic windows, doorscreens, shades and blinds",0.044372|0.039568|0.039568|0.039568|0.039107,0.044372,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
fsq,[Travel and Transportation > Travel Agency],22,0.0007748115799112488,psic,rev5,,,exact,,,category,Travel and Transportation Travel Agency,,,,,7911|79110|79|791|799,"Travel agency activities || Travel agency activities || Travel Agency, Tour Operator, and Other Travel Related Activities || Travel agency and tour operator activities || Other travel related activities",0.771680|0.771680|0.552575|0.537892|0.397413,0.771680,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
fsq,[Health and Medicine > Emergency Service > Emergency Room],22,0.0007748115799112488,psic,rev5,,,exact,,,category,human health activities,86,Human Health Activities,,,86|869|8699|86999|8691,"Human Health Activities || Other human health activities || Other human health activities n.e.c. || All other human health activities, n.e.c. || Intermediation service activities for medical, dental, and other human health services",1.000000|0.910895|0.886172|0.781951|0.439607,1.000000,semantic:fsq:health;retrieval:candidates,REVIEW_CANDIDATES
fsq,[Community and Government > Education > College and University > College Cafeteria],22,0.0007748115799112488,psic,rev5,,,exact,,,category,education activities tertiary primary secondary education,854,Tertiary education,,,854|8540|85402|85401,Tertiary education || Tertiary education || Private tertiary education || Public tertiary education,0.622696|0.622696|0.502477|0.499774,0.622696,semantic:fsq:education;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=fire_station,22,0.0007748115799112488,psic,rev5,,,exact,,,category,fire station amenity,,,,,H|523|522|5229|5231,Transportation and Storage || Intermediation service activities for transportation || Support activities for transportation || Other support activities for transportation || Intermediation service activities for freight transportation,0.050557|0.048275|0.044582|0.042839|0.042644,0.050557,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,leisure=resort,22,0.0007748115799112488,psic,rev5,,,exact,,,category,resort leisure,,,,,30129|3012|51|30|309,"Manufacture of pleasure and sporting boats, n.e.c. || Building of pleasure and sporting boats || Air Transport || Manufacture of Other Transport Equipment || Manufacture of transport equipment n.e.c.",0.050200|0.046823|0.028236|0.027373|0.026511,0.050200,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,office=it,22,0.0007748115799112488,psic,rev5,,,exact,,,category,it professional service activities,,,,,T|96|94120|9412|N,"Other Service Activities || Personal Service Activities || Activities of professional membership organizations || Activities of professional membership organizations || Professional, Scientific, and Technical Activities",0.424069|0.411469|0.407387|0.407387|0.382576,0.424069,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
overture,sports_and_recreation,22,0.0007748115799112488,psic,rev5,,,exact,,,category,sports and recreation,,,SUBTREE,S,S|93|932|9329|93299,"Arts, Sports and Recreation || Sports Activities and Amusement And Recreation Activities || Amusement and recreation activities || Other amusement and recreation activities || Other amusement and recreation activities, n.e.c.",0.810557|0.536626|0.471011|0.432324|0.417745,0.810557,semantic:raw_category;retrieval:strong_separated_hit,REVIEW_REQUIRED
overture,preschool,22,0.0007748115799112488,psic,rev5,,,exact,,,category,preschool,,,,,0722|07229|21003|21|21002,"Mining of precious metals || Mining of precious metals, n.e.c. || Preparation of botanical products for pharmaceutical use || Manufacture of Basic Pharmaceutical Products and Pharmaceutical Preparations || Manufacture of medical impregnated wadding, gauze, bandages, dressings and similar products",0.018299|0.016667|0.013351|0.010551|0.007188,0.018299,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
overture,installment_loans,22,0.0007748115799112488,psic,rev5,,,exact,,,category,installment loans,,,,,33200|3320|332|33|78101,"Installation of industrial machinery and equipment || Installation of industrial machinery and equipment || Installation of industrial machinery and equipment || Repair, Maintenance and Installation of Machinery and Equipment || Local employment recruitment and placement activities",0.131477|0.131477|0.131477|0.119473|0.040513,0.131477,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
overture,chinese_restaurant,22,0.0007748115799112488,psic,rev5,,,exact,,,category,restaurants and mobile food service activities,561,Restaurants and mobile food service activities,,,561|5610|56109|56101|56103,"Restaurants and mobile food service activities || Restaurants and mobile food service activities || Restaurants and mobile food service activities, n.e.c. || Full-service restaurants activities || Activities of buffet restaurants",1.000000|1.000000|0.975297|0.355586|0.327040,1.000000,semantic:overture:restaurant_suffix;retrieval:candidates,REVIEW_CANDIDATES
overture,medical_supply_store,22,0.0007748115799112488,psic,rev5,,,exact,,,category,retail sale medical supply,47,Retail Trade,,,4721|47217|47761|47219|4751,"Retail sale of food || Retail sale of salt || Retail sale of pet || Retail sale of food, n.e.c. || Retail sale of textiles",0.389146|0.365837|0.359981|0.352744|0.351333,0.389146,semantic:overture:store_suffix;retrieval:candidates,REVIEW_CANDIDATES
overture,b2b_water_treatment_service,22,0.0007748115799112488,psic,rev5,,,exact,,,category,b2b water treatment service,,,,,3600|36|360|36002|382,"Water collection, treatment and supply || Water Collection, Treatment and Supply || Water collection, treatment and supply || Water collection, treatment and supply, except desalting of sea or ground water || Waste treatment and disposal",0.462606|0.462606|0.462606|0.355926|0.336831,0.462606,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
overture,it_service_and_computer_repair,22,0.0007748115799112488,psic,rev5,,,exact,,,category,it service and computer repair,,,,,6290|629|62900|62200|622,Other information technology and computer service activities || Other information technology and computer service activities || Other information technology and computer service activities || Computer consultancy and computer facilities management activities || Computer consultancy and computer facilities management activities,0.380895|0.380895|0.380895|0.371784|0.371784,0.380895,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
fsq,[Community and Government > Government Building > City Hall],21,0.0007395928717334648,psic,rev5,,,exact,,,category,general public administration activities,84,Public Administration and Defense; Compulsory Social Security,,,8411|84119|84113|84112|84,"General public administration activities || General public administration activities, n.e.c. || Public administration, local government || Public administration, regional government || Public Administration and Defense; Compulsory Social Security",1.000000|0.970994|0.430826|0.425038|0.356934,1.000000,semantic:fsq:government;retrieval:candidates,REVIEW_CANDIDATES
fsq,[Sports and Recreation > Basketball > Basketball Court],21,0.0007395928717334648,psic,rev5,,,exact,,,category,Sports and Recreation Basketball Basketball Court,,,SUBTREE,S,S|93112|93|932|9329,"Arts, Sports and Recreation || Operation of courts for basketball, volleyball, badminton, tennis and pickleball || Sports Activities and Amusement And Recreation Activities || Amusement and recreation activities || Other amusement and recreation activities",0.459430|0.301857|0.293151|0.265887|0.241344,0.459430,semantic:raw_category;retrieval:strong_separated_hit,REVIEW_REQUIRED
fsq,[Retail > Gift Store],21,0.0007395928717334648,psic,rev5,,,exact,,,category,retail sale Gift Store,47,Retail Trade,,,47192|4721|47217|47761|47219,"Retail sale of gift and novelty goods || Retail sale of food || Retail sale of salt || Retail sale of pet || Retail sale of food, n.e.c.",0.503217|0.389868|0.366124|0.360074|0.354640,0.503217,semantic:fsq:retail;retrieval:candidates,REVIEW_CANDIDATES
fsq,[Dining and Drinking > Restaurant > Asian Restaurant > Thai Restaurant],21,0.0007395928717334648,psic,rev5,,,exact,,,category,restaurants and mobile food service activities,561,Restaurants and mobile food service activities,,,561|5610|56109|56101|56103,"Restaurants and mobile food service activities || Restaurants and mobile food service activities || Restaurants and mobile food service activities, n.e.c. || Full-service restaurants activities || Activities of buffet restaurants",1.000000|1.000000|0.975297|0.355586|0.327040,1.000000,semantic:fsq:restaurant;retrieval:candidates,REVIEW_CANDIDATES
osm,leisure=beach_resort,21,0.0007395928717334648,psic,rev5,,,exact,,,category,beach resort leisure,,,,,30129|3012|51|30|309,"Manufacture of pleasure and sporting boats, n.e.c. || Building of pleasure and sporting boats || Air Transport || Manufacture of Other Transport Equipment || Manufacture of transport equipment n.e.c.",0.039908|0.037223|0.022447|0.021761|0.021075,0.039908,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=reception_desk,21,0.0007395928717334648,psic,rev5,,,exact,,,category,reception desk amenity,,,,,932|9329|93299|93|801,"Amusement and recreation activities || Other amusement and recreation activities || Other amusement and recreation activities, n.e.c. || Sports Activities and Amusement And Recreation Activities || Investigation and security activities",0.047654|0.046036|0.042573|0.039949|0.033745,0.047654,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
osm,shop=department_store,21,0.0007395928717334648,psic,rev5,,,exact,,,category,retail sale department store,47,Retail Trade,SUBTREE,47191,47191|4721|47217|47761|47219,"Retail selling in department stores || Retail sale of food || Retail sale of salt || Retail sale of pet || Retail sale of food, n.e.c.",0.541361|0.364212|0.340993|0.334857|0.334592,0.541361,semantic:osm:shop;retrieval:strong_separated_hit,REVIEW_REQUIRED
